levelCount=0, ghost.PINKY.currentNodeIndex=1292, pacman.currentNodeIndex=977, ghost.BLINKY.lastMoveMade=NEUTRAL, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=1, ghost.SUE.currentNodeIndex=1292, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=NEUTRAL, score=0, currentLevelTime=1, ghost.SUE.lastMoveMade=NEUTRAL, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1292, ghost.INKY.lastMoveMade=NEUTRAL, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=3, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=1292
levelCount=0, ghost.PINKY.currentNodeIndex=518, pacman.currentNodeIndex=1253, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=730, ghost.SUE.currentNodeIndex=748, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=730, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=810, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=27
levelCount=0, ghost.PINKY.currentNodeIndex=519, pacman.currentNodeIndex=1254, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=731, ghost.SUE.currentNodeIndex=747, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=731, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=884, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=28
levelCount=0, ghost.PINKY.currentNodeIndex=520, pacman.currentNodeIndex=1253, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=732, ghost.SUE.currentNodeIndex=746, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=732, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=888, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=29
levelCount=0, ghost.PINKY.currentNodeIndex=521, pacman.currentNodeIndex=1252, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=733, ghost.SUE.currentNodeIndex=745, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=733, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=892, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=30
levelCount=0, ghost.PINKY.currentNodeIndex=522, pacman.currentNodeIndex=1253, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=734, ghost.SUE.currentNodeIndex=744, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=734, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=896, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=31
levelCount=0, ghost.PINKY.currentNodeIndex=523, pacman.currentNodeIndex=1254, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=735, ghost.SUE.currentNodeIndex=743, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=735, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=900, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=32
levelCount=0, ghost.PINKY.currentNodeIndex=524, pacman.currentNodeIndex=1253, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=736, ghost.SUE.currentNodeIndex=742, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=736, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=904, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=33
levelCount=0, ghost.PINKY.currentNodeIndex=525, pacman.currentNodeIndex=1252, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=737, ghost.SUE.currentNodeIndex=741, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=737, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=908, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=34
levelCount=0, ghost.PINKY.currentNodeIndex=526, pacman.currentNodeIndex=1251, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=738, ghost.SUE.currentNodeIndex=677, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=738, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=912, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=35
levelCount=0, ghost.PINKY.currentNodeIndex=527, pacman.currentNodeIndex=1250, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=739, ghost.SUE.currentNodeIndex=671, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=739, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=916, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=36
levelCount=0, ghost.PINKY.currentNodeIndex=528, pacman.currentNodeIndex=1249, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=740, ghost.SUE.currentNodeIndex=665, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=740, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=920, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=37
levelCount=0, ghost.PINKY.currentNodeIndex=529, pacman.currentNodeIndex=1248, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=741, ghost.SUE.currentNodeIndex=659, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=741, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=924, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=38
levelCount=0, ghost.PINKY.currentNodeIndex=530, pacman.currentNodeIndex=1247, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=742, ghost.SUE.currentNodeIndex=653, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=742, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=936, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=39
levelCount=0, ghost.PINKY.currentNodeIndex=531, pacman.currentNodeIndex=1246, ghost.BLINKY.lastMoveMade=LEFT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=743, ghost.SUE.currentNodeIndex=647, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=743, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=935, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=40
levelCount=0, ghost.PINKY.currentNodeIndex=532, pacman.currentNodeIndex=1247, ghost.BLINKY.lastMoveMade=LEFT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=744, ghost.SUE.currentNodeIndex=641, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=744, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=934, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=41
levelCount=0, ghost.PINKY.currentNodeIndex=533, pacman.currentNodeIndex=1248, ghost.BLINKY.lastMoveMade=LEFT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=745, ghost.SUE.currentNodeIndex=635, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=745, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=933, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=42
levelCount=0, ghost.PINKY.currentNodeIndex=534, pacman.currentNodeIndex=1249, ghost.BLINKY.lastMoveMade=LEFT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=746, ghost.SUE.currentNodeIndex=629, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=746, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=932, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=43
levelCount=0, ghost.PINKY.currentNodeIndex=535, pacman.currentNodeIndex=1250, ghost.BLINKY.lastMoveMade=LEFT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=747, ghost.SUE.currentNodeIndex=623, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=747, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=931, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=44
levelCount=0, ghost.PINKY.currentNodeIndex=536, pacman.currentNodeIndex=1251, ghost.BLINKY.lastMoveMade=LEFT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=748, ghost.SUE.currentNodeIndex=617, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=748, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=930, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=45
levelCount=0, ghost.PINKY.currentNodeIndex=537, pacman.currentNodeIndex=1252, ghost.BLINKY.lastMoveMade=LEFT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=749, ghost.SUE.currentNodeIndex=611, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=749, ghost.SUE.lastMoveMade=UP, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=929, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=46
levelCount=0, ghost.PINKY.currentNodeIndex=538, pacman.currentNodeIndex=1251, ghost.BLINKY.lastMoveMade=LEFT, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=750, ghost.SUE.currentNodeIndex=610, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=750, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=928, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=47
levelCount=0, ghost.PINKY.currentNodeIndex=539, pacman.currentNodeIndex=1250, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=751, ghost.SUE.currentNodeIndex=609, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=751, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1029, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=48
levelCount=0, ghost.PINKY.currentNodeIndex=540, pacman.currentNodeIndex=1249, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=752, ghost.SUE.currentNodeIndex=608, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=RIGHT, score=310, currentLevelTime=752, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1035, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=49
levelCount=0, ghost.PINKY.currentNodeIndex=455, pacman.currentNodeIndex=1248, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=753, ghost.SUE.currentNodeIndex=607, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=310, currentLevelTime=753, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1041, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=50
levelCount=0, ghost.PINKY.currentNodeIndex=451, pacman.currentNodeIndex=1247, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=754, ghost.SUE.currentNodeIndex=606, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=310, currentLevelTime=754, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1047, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=51
levelCount=0, ghost.PINKY.currentNodeIndex=447, pacman.currentNodeIndex=1246, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=755, ghost.SUE.currentNodeIndex=605, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=310, currentLevelTime=755, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1053, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=52
levelCount=0, ghost.PINKY.currentNodeIndex=443, pacman.currentNodeIndex=1245, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=756, ghost.SUE.currentNodeIndex=604, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=310, currentLevelTime=756, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1059, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=53
levelCount=0, ghost.PINKY.currentNodeIndex=439, pacman.currentNodeIndex=1244, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=757, ghost.SUE.currentNodeIndex=603, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=310, currentLevelTime=757, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1065, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=54
levelCount=0, ghost.PINKY.currentNodeIndex=435, pacman.currentNodeIndex=1243, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=758, ghost.SUE.currentNodeIndex=602, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=310, currentLevelTime=758, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1071, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=55
levelCount=0, ghost.PINKY.currentNodeIndex=431, pacman.currentNodeIndex=1242, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=759, ghost.SUE.currentNodeIndex=601, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=310, currentLevelTime=759, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1077, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=56
levelCount=0, ghost.PINKY.currentNodeIndex=427, pacman.currentNodeIndex=1241, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=760, ghost.SUE.currentNodeIndex=600, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=310, currentLevelTime=760, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1083, ghost.INKY.lastMoveMade=RIGHT, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=57
levelCount=0, ghost.PINKY.currentNodeIndex=423, pacman.currentNodeIndex=1242, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=761, ghost.SUE.currentNodeIndex=599, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=310, currentLevelTime=761, ghost.SUE.lastMoveMade=LEFT, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1089, ghost.INKY.lastMoveMade=DOWN, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=82
levelCount=0, ghost.PINKY.currentNodeIndex=419, pacman.currentNodeIndex=1241, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=762, ghost.SUE.currentNodeIndex=616, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=310, currentLevelTime=762, ghost.SUE.lastMoveMade=DOWN, pacman.lastMoveMade=LEFT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1095, ghost.INKY.lastMoveMade=DOWN, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=88
levelCount=0, ghost.PINKY.currentNodeIndex=415, pacman.currentNodeIndex=1242, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=763, ghost.SUE.currentNodeIndex=622, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=310, currentLevelTime=763, ghost.SUE.lastMoveMade=DOWN, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1125, ghost.INKY.lastMoveMade=DOWN, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=94
levelCount=0, ghost.PINKY.currentNodeIndex=399, pacman.currentNodeIndex=1243, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=764, ghost.SUE.currentNodeIndex=628, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=310, currentLevelTime=764, ghost.SUE.lastMoveMade=DOWN, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1131, ghost.INKY.lastMoveMade=DOWN, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=100
levelCount=0, ghost.PINKY.currentNodeIndex=335, pacman.currentNodeIndex=1244, ghost.BLINKY.lastMoveMade=DOWN, ghost.INKY.edibleTime=0, timeOfLastGlobalReversal=-1, totalTime=765, ghost.SUE.currentNodeIndex=634, ghost.SUE.edibleTime=0, mazeIndex=0, ghost.PINKY.lastMoveMade=UP, score=310, currentLevelTime=765, ghost.SUE.lastMoveMade=DOWN, pacman.lastMoveMade=RIGHT, pacmanWasEaten=false, ghost.BLINKY.currentNodeIndex=1137, ghost.INKY.lastMoveMade=DOWN, ghost.BLINKY.edibleTime=0, pacman.numberOfLivesRemaining=2, pacman.hasReceivedExtraLife=false, ghost.PINKY.edibleTime=0, ghost.INKY.currentNodeIndex=106
